lon,lat,mask
-92.78,36.06,1
-91.90,36.05,1
-91.01,36.03,1
-90.13,36.01,1
-89.24,35.98,1
-88.35,35.95,1
-87.47,35.91,1
-86.59,35.87,1
-85.70,35.82,1
-84.82,35.77,1
-83.94,35.71,1
-83.06,35.65,1
-82.18,35.58,1
-81.30,35.51,1
-80.42,35.44,1
-79.55,35.36,1
-78.67,35.28,1
-77.80,35.19,1
-76.93,35.09,0
-76.06,35.00,0
-75.19,34.89,0
-74.32,34.79,0
-73.46,34.68,0
-72.59,34.56,0
-71.73,34.44,0
-70.87,34.31,0
-70.01,34.18,0
-69.16,34.05,0
-68.30,33.91,0
-67.45,33.77,0
-66.60,33.62,0
-65.75,33.47,0
-64.91,33.31,0
-64.06,33.15,0
-63.22,32.98,0
-62.39,32.81,0
-61.55,32.64,0
-60.72,32.46,0
-139.33,30.66,0
-138.52,30.89,0
-137.72,31.12,0
-136.91,31.34,0
-136.10,31.56,0
-135.28,31.78,0
-134.47,31.99,0
-133.64,32.19,0
-132.82,32.39,0
-131.99,32.59,0
-131.17,32.79,0
-130.33,32.97,0
-129.50,33.16,0
-128.66,33.34,0
-127.82,33.51,0
-126.98,33.68,0
-126.13,33.85,0
-125.29,34.01,0
-124.44,34.17,0
-123.58,34.32,0
-122.73,34.47,0
-121.87,34.62,0
-121.01,34.76,1
-120.15,34.89,1
-119.29,35.02,1
-118.42,35.15,1
-117.55,35.27,1
-116.69,35.39,1
-115.81,35.50,1
-114.94,35.61,1
-114.07,35.71,1
-113.19,35.81,1
-112.31,35.90,1
-111.43,35.99,1
-110.55,36.07,1
-109.67,36.15,1
-108.79,36.23,1
-107.91,36.30,1
-107.02,36.36,1
-106.13,36.43,1
-105.25,36.48,1
-104.36,36.53,1
-103.47,36.58,1
-102.58,36.62,1
-101.69,36.66,1
-100.80,36.69,1
-99.91,36.72,1
-99.02,36.75,1
-98.12,36.76,1
-97.23,36.78,1
-96.34,36.79,1
-95.45,36.79,1
-94.55,36.79,1
-93.66,36.79,1
-92.77,36.78,1
-91.88,36.76,1
-90.98,36.75,1
-90.09,36.72,1
-89.20,36.69,1
-88.31,36.66,1
-87.42,36.62,1
-86.53,36.58,1
-85.64,36.53,1
-84.75,36.48,1
-83.87,36.43,1
-82.98,36.36,1
-82.10,36.30,1
-81.21,36.23,1
-80.33,36.15,1
-79.45,36.07,1
-78.57,35.99,1
-77.69,35.90,1
-76.81,35.81,0
-75.93,35.71,0
-75.06,35.61,0
-74.19,35.50,0
-73.32,35.39,0
-72.45,35.27,0
-71.58,35.15,0
-70.71,35.02,0
-69.85,34.89,0
-68.99,34.76,0
-68.13,34.62,0
-67.27,34.47,0
-66.42,34.32,0
-65.57,34.17,0
-64.72,34.01,0
-63.87,33.85,0
-63.02,33.68,0
-62.18,33.51,0
-61.34,33.34,0
-60.50,33.16,0
-139.60,31.35,0
-138.79,31.58,0
-137.98,31.81,0
-137.17,32.03,0
-136.35,32.25,0
-135.53,32.47,0
-134.71,32.68,0
-133.89,32.89,0
-133.06,33.09,0
-132.23,33.29,0
-131.39,33.48,0
-130.56,33.67,0
-129.72,33.86,0
-128.88,34.04,0
-128.03,34.21,0
-127.18,34.39,0
-126.33,34.55,0
-125.48,34.72,0
-124.62,34.87,0
-123.77,35.03,0
-122.91,35.18,0
-122.04,35.32,0
-121.18,35.46,1
-120.31,35.60,1
-119.44,35.73,1
-118.57,35.85,1
-117.70,35.98,1
-116.83,36.09,1
-115.95,36.21,1
-115.07,36.31,1
-114.19,36.42,1
-113.31,36.52,1
-112.43,36.61,1
-111.54,36.70,1
-110.66,36.78,1
-109.77,36.86,1
-108.88,36.94,1
-107.99,37.01,1
-107.10,37.08,1
-106.21,37.14,1
-105.32,37.19,1
-104.42,37.25,1
-103.53,37.29,1
-102.63,37.34,1
-101.73,37.37,1
-100.84,37.41,1
-99.94,37.44,1
-99.04,37.46,1
-98.15,37.48,1
-97.25,37.49,1
-96.35,37.50,1
-95.45,37.51,1
-94.55,37.51,1
-93.65,37.50,1
-92.75,37.49,1
-91.86,37.48,1
-90.96,37.46,1
-90.06,37.44,1
-89.16,37.41,1
-88.27,37.37,1
-87.37,37.34,1
-86.47,37.29,1
-85.58,37.25,1
-84.69,37.19,1
-83.79,37.14,1
-82.90,37.08,1
-82.01,37.01,1
-81.12,36.94,1
-80.23,36.86,1
-79.34,36.78,1
-78.46,36.70,1
-77.57,36.61,1
-76.69,36.52,1
-75.81,36.42,0
-74.93,36.31,0
-74.05,36.21,0
-73.17,36.09,0
-72.30,35.98,0
-71.43,35.86,0
-70.56,35.73,0
-69.69,35.60,0
-68.82,35.46,0
-67.96,35.32,0
-67.09,35.18,0
-66.23,35.03,0
-65.38,34.87,0
-64.52,34.72,0
-63.67,34.55,0
-62.82,34.39,0
-61.97,34.21,0
-61.13,34.04,0
-60.28,33.86,0
-139.88,32.04,0
-139.06,32.27,0
-138.25,32.50,0
-137.43,32.72,0
-136.61,32.94,0
-135.79,33.16,0
-134.96,33.37,0
-134.13,33.58,0
-133.30,33.78,0
-132.46,33.98,0
-131.63,34.18,0
-130.78,34.37,0
-129.94,34.55,0
-129.09,34.74,0
-128.24,34.91,0
-127.39,35.09,0
-126.53,35.25,0
-125.68,35.42,0
-124.82,35.58,0
-123.95,35.73,0
-123.09,35.88,0
-122.22,36.03,1
-121.35,36.17,1
-120.48,36.30,1
-119.60,36.43,1
-118.73,36.56,1
-117.85,36.68,1
-116.97,36.80,1
-116.09,36.91,1
-115.20,37.02,1
-114.32,37.13,1
-113.43,37.22,1
-112.54,37.32,1
-111.65,37.41,1
-110.76,37.49,1
-109.87,37.57,1
-108.97,37.65,1
-108.08,37.72,1
-107.18,37.79,1
-106.28,37.85,1
-105.38,37.91,1
-104.48,37.96,1
-103.58,38.00,1
-102.68,38.05,1
-101.78,38.09,1
-100.88,38.12,1
-99.97,38.15,1
-99.07,38.17,1
-98.17,38.19,1
-97.26,38.20,1
-96.36,38.21,1
-95.45,38.22,1
-94.55,38.22,1
-93.64,38.21,1
-92.74,38.20,1
-91.84,38.19,1
-90.93,38.17,1
-90.03,38.15,1
-89.12,38.12,1
-88.22,38.09,1
-87.32,38.05,1
-86.42,38.00,1
-85.52,37.96,1
-84.62,37.91,1
-83.72,37.85,1
-82.82,37.79,1
-81.92,37.72,1
-81.03,37.65,1
-80.13,37.57,1
-79.24,37.49,1
-78.35,37.41,1
-77.46,37.32,1
-76.57,37.22,0
-75.68,37.13,0
-74.80,37.02,0
-73.91,36.91,0
-73.03,36.80,0
-72.15,36.68,0
-71.27,36.56,0
-70.40,36.43,0
-69.52,36.30,0
-68.65,36.17,0
-67.78,36.03,0
-66.91,35.88,0
-66.05,35.73,0
-65.19,35.58,0
-64.33,35.42,0
-63.47,35.25,0
-62.61,35.09,0
-61.76,34.91,0
-60.91,34.74,0
-60.06,34.56,0
-140.15,32.72,0
-139.34,32.96,0
-138.52,33.19,0
-137.70,33.41,0
-136.87,33.63,0
-136.05,33.85,0
-135.22,34.06,0
-134.38,34.27,0
-133.54,34.48,0
-132.70,34.68,0
-131.86,34.87,0
-131.01,35.06,0
-130.16,35.25,0
-129.31,35.43,0
-128.46,35.61,0
-127.60,35.78,0
-126.74,35.95,0
-125.88,36.12,0
-125.01,36.28,0
-124.14,36.43,0
-123.27,36.58,0
-122.40,36.73,1
-121.52,36.87,1
-120.65,37.00,1
-119.77,37.14,1
-118.88,37.26,1
-118.00,37.39,1
-117.11,37.50,1
-116.23,37.62,1
-115.34,37.73,1
-114.45,37.83,1
-113.55,37.93,1
-112.66,38.03,1
-111.76,38.12,1
-110.87,38.20,1
-109.97,38.28,1
-109.07,38.36,1
-108.16,38.43,1
-107.26,38.50,1
-106.36,38.56,1
-105.45,38.61,1
-104.55,38.67,1
-103.64,38.71,1
-102.73,38.76,1
-101.83,38.79,1
-100.92,38.83,1
-100.01,38.86,1
-99.10,38.88,1
-98.19,38.90,1
-97.28,38.91,1
-96.37,38.92,1
-95.46,38.93,1
-94.55,38.93,1
-93.63,38.92,1
-92.72,38.91,1
-91.81,38.90,1
-90.90,38.88,1
-89.99,38.86,1
-89.08,38.83,1
-88.18,38.79,1
-87.27,38.76,1
-86.36,38.71,1
-85.45,38.67,1
-84.55,38.61,1
-83.64,38.56,1
-82.74,38.50,1
-81.84,38.43,1
-80.94,38.36,1
-80.04,38.28,1
-79.14,38.20,1
-78.24,38.12,1
-77.34,38.03,0
-76.45,37.93,0
-75.56,37.83,0
-74.66,37.73,0
-73.77,37.62,0
-72.89,37.51,0
-72.00,37.39,0
-71.12,37.26,0
-70.24,37.14,0
-69.36,37.00,0
-68.48,36.87,0
-67.60,36.73,0
-66.73,36.58,0
-65.86,36.43,0
-64.99,36.28,0
-64.13,36.12,0
-63.26,35.95,0
-62.40,35.78,0
-61.55,35.61,0
-60.69,35.43,0
-59.84,35.25,0
-140.44,33.40,0
-139.62,33.64,0
-138.80,33.87,0
-137.97,34.10,0
-137.14,34.32,0
-136.31,34.54,0
-135.47,34.75,0
-134.63,34.96,0
-133.79,35.17,0
-132.94,35.37,0
-132.10,35.57,0
-131.24,35.76,0
-130.39,35.94,0
-129.53,36.13,0
-128.67,36.31,0
-127.81,36.48,0
-126.94,36.65,0
-126.08,36.81,0
-125.21,36.97,0
-124.33,37.13,0
-123.46,37.28,0
-122.58,37.43,1
-121.70,37.57,1
-120.81,37.71,1
-119.93,37.84,1
-119.04,37.97,1
-118.15,38.09,1
-117.26,38.21,1
-116.37,38.32,1
-115.47,38.43,1
-114.58,38.53,1
-113.68,38.63,1
-112.78,38.73,1
-111.88,38.82,1
-110.97,38.91,1
-110.07,38.99,1
-109.16,39.06,1
-108.25,39.13,1
-107.34,39.20,1
-106.43,39.26,1
-105.52,39.32,1
-104.61,39.37,1
-103.70,39.42,1
-102.79,39.46,1
-101.87,39.50,1
-100.96,39.53,1
-100.04,39.56,1
-99.13,39.59,1
-98.21,39.61,1
-97.29,39.62,1
-96.38,39.63,1
-95.46,39.64,1
-94.54,39.64,1
-93.63,39.63,1
-92.71,39.62,1
-91.79,39.61,1
-90.88,39.59,1
-89.96,39.56,1
-89.04,39.53,1
-88.13,39.50,1
-87.22,39.46,1
-86.30,39.42,1
-85.39,39.37,1
-84.48,39.32,1
-83.57,39.26,1
-82.66,39.20,1
-81.75,39.13,1
-80.84,39.06,1
-79.93,38.99,1
-79.03,38.91,1
-78.13,38.82,1
-77.22,38.73,1
-76.32,38.63,1
-75.43,38.53,0
-74.53,38.43,0
-73.63,38.32,0
-72.74,38.21,0
-71.85,38.09,0
-70.96,37.97,0
-70.07,37.84,0
-69.19,37.71,0
-68.30,37.57,0
-67.42,37.43,0
-66.54,37.28,0
-65.67,37.13,0
-64.80,36.97,0
-63.92,36.81,0
-63.06,36.65,0
-62.19,36.48,0
-61.33,36.31,0
-60.47,36.13,0
-59.61,35.94,0
-140.72,34.09,0
-139.90,34.32,0
-139.07,34.56,0
-138.24,34.78,0
-137.41,35.01,0
-136.57,35.23,0
-135.73,35.44,0
-134.89,35.65,0
-134.04,35.86,0
-133.19,36.06,0
-132.34,36.26,0
-131.48,36.45,0
-130.62,36.64,0
-129.76,36.82,0
-128.89,37.00,0
-128.03,37.17,0
-127.15,37.34,0
-126.28,37.51,0
-125.40,37.67,0
-124.53,37.83,0
-123.64,37.98,0
-122.76,38.12,1
-121.87,38.27,1
-120.99,38.40,1
-120.10,38.54,1
-119.20,38.66,1
-118.31,38.79,1
-117.41,38.91,1
-116.51,39.02,1
-115.61,39.13,1
-114.71,39.24,1
-113.80,39.34,1
-112.90,39.43,1
-111.99,39.52,1
-111.08,39.61,1
-110.17,39.69,1
-109.26,39.77,1
-108.34,39.84,1
-107.43,39.90,1
-106.51,39.97,1
-105.59,40.02,1
-104.68,40.08,1
-103.76,40.12,1
-102.84,40.17,1
-101.92,40.21,1
-101.00,40.24,1
-100.08,40.27,1
-99.15,40.29,1
-98.23,40.31,1
-97.31,40.33,1
-96.39,40.34,1
-95.46,40.34,1
-94.54,40.34,1
-93.62,40.34,1
-92.69,40.33,1
-91.77,40.31,1
-90.85,40.29,1
-89.93,40.27,1
-89.00,40.24,1
-88.08,40.21,1
-87.16,40.17,1
-86.24,40.12,1
-85.32,40.08,1
-84.41,40.02,1
-83.49,39.97,1
-82.57,39.90,1
-81.66,39.84,1
-80.75,39.77,1
-79.83,39.69,1
-78.92,39.61,1
-78.01,39.52,1
-77.10,39.43,1
-76.20,39.34,1
-75.29,39.24,1
-74.39,39.13,0
-73.49,39.02,0
-72.59,38.91,0
-71.69,38.79,0
-70.80,38.66,0
-69.91,38.54,0
-69.02,38.40,0
-68.13,38.27,0
-67.24,38.12,0
-66.36,37.98,0
-65.48,37.83,0
-64.60,37.67,0
-63.72,37.51,0
-62.85,37.34,0
-61.98,37.17,0
-61.11,37.00,0
-60.24,36.82,0
-59.38,36.64,0
-141.01,34.77,0
-140.19,35.00,0
-139.35,35.24,0
-138.52,35.47,0
-137.68,35.69,0
-136.84,35.91,0
-135.99,36.13,0
-135.14,36.34,0
-134.29,36.54,0
-133.44,36.75,0
-132.58,36.94,0
-131.72,37.14,0
-130.85,37.33,0
-129.99,37.51,0
-129.12,37.69,0
-128.24,37.86,0
-127.37,38.04,0
-126.49,38.20,0
-125.61,38.36,0
-124.72,38.52,0
-123.84,38.67,1
-122.95,38.82,1
-122.05,38.96,1
-121.16,39.10,1
-120.26,39.23,1
-119.37,39.36,1
-118.46,39.49,1
-117.56,39.60,1
-116.66,39.72,1
-115.75,39.83,1
-114.84,39.93,1
-113.93,40.04,1
-113.02,40.13,1
-112.10,40.22,1
-111.19,40.31,1
-110.27,40.39,1
-109.35,40.47,1
-108.43,40.54,1
-107.51,40.61,1
-106.59,40.67,1
-105.67,40.73,1
-104.74,40.78,1
-103.82,40.83,1
-102.89,40.87,1
-101.97,40.91,1
-101.04,40.94,1
-100.11,40.97,1
-99.18,40.99,1
-98.25,41.01,1
-97.32,41.03,1
-96.39,41.04,1
-95.47,41.04,1
-94.54,41.04,1
-93.61,41.04,1
-92.68,41.03,1
-91.75,41.01,1
-90.82,40.99,1
-89.89,40.97,1
-88.96,40.94,1
-88.04,40.91,1
-87.11,40.87,1
-86.18,40.83,1
-85.26,40.78,1
-84.33,40.73,1
-83.41,40.67,1
-82.49,40.61,1
-81.57,40.54,1
-80.65,40.47,1
-79.73,40.39,1
-78.81,40.31,1
-77.90,40.22,1
-76.98,40.13,1
-76.07,40.04,1
-75.16,39.93,1
-74.25,39.83,0
-73.35,39.72,0
-72.44,39.61,0
-71.54,39.49,0
-70.64,39.36,0
-69.74,39.23,0
-68.84,39.10,0
-67.95,38.96,0
-67.06,38.82,0
-66.17,38.67,0
-65.28,38.52,0
-64.40,38.36,0
-63.51,38.20,0
-62.63,38.04,0
-61.76,37.87,0
-60.89,37.69,0
-60.02,37.51,0
-59.15,37.33,0
-141.31,35.44,0
-140.48,35.68,0
-139.64,35.92,0
-138.80,36.15,0
-137.96,36.37,0
-137.11,36.59,0
-136.26,36.81,0
-135.41,37.02,0
-134.55,37.23,0
-133.69,37.43,0
-132.83,37.63,0
-131.96,37.82,0
-131.09,38.01,0
-130.22,38.20,0
-129.34,38.38,0
-128.46,38.55,0
-127.58,38.73,0
-126.70,38.89,0
-125.81,39.05,0
-124.92,39.21,0
-124.03,39.36,1
-123.13,39.51,1
-122.24,39.65,1
-121.34,39.79,1
-120.43,39.93,1
-119.53,40.06,1
-118.62,40.18,1
-117.71,40.30,1
-116.80,40.42,1
-115.89,40.53,1
-114.98,40.63,1
-114.06,40.73,1
-113.14,40.83,1
-112.22,40.92,1
-111.30,41.01,1
-110.38,41.09,1
-109.45,41.16,1
-108.53,41.24,1
-107.60,41.30,1
-106.67,41.37,1
-105.74,41.42,1
-104.81,41.48,1
-103.88,41.52,1
-102.95,41.57,1
-102.01,41.61,1
-101.08,41.64,1
-100.15,41.67,1
-99.21,41.69,1
-98.28,41.71,1
-97.34,41.73,1
-96.40,41.74,1
-95.47,41.74,1
-94.53,41.74,1
-93.60,41.74,1
-92.66,41.73,1
-91.73,41.71,1
-90.79,41.69,1
-89.86,41.67,1
-88.92,41.64,1
-87.99,41.61,1
-87.06,41.57,1
-86.12,41.53,1
-85.19,41.48,1
-84.26,41.42,1
-83.33,41.37,1
-82.40,41.30,1
-81.48,41.24,1
-80.55,41.16,1
-79.63,41.09,1
-78.70,41.01,1
-77.78,40.92,1
-76.86,40.83,1
-75.94,40.73,1
-75.03,40.63,1
-74.11,40.53,0
-73.20,40.42,0
-72.29,40.30,0
-71.38,40.18,0
-70.47,40.06,0
-69.57,39.93,0
-68.67,39.79,0
-67.77,39.65,0
-66.87,39.51,0
-65.97,39.36,0
-65.08,39.21,0
-64.19,39.05,0
-63.30,38.89,0
-62.42,38.73,0
-61.54,38.55,0
-60.66,38.38,0
-59.78,38.20,0
-58.91,38.01,0
-141.61,36.12,0
-140.77,36.36,0
-139.93,36.59,0
-139.08,36.82,0
-138.23,37.05,0
-137.38,37.27,0
-136.53,37.49,0
-135.67,37.70,0
-134.81,37.91,0
-133.94,38.11,0
-133.07,38.31,0
-132.20,38.51,0
-131.33,38.70,0
-130.45,38.88,0
-129.57,39.06,0
-128.69,39.24,0
-127.80,39.41,0
-126.91,39.58,0
-126.02,39.74,0
-125.12,39.90,0
-124.22,40.05,1
-123.32,40.20,1
-122.42,40.35,1
-121.51,40.48,1
-120.61,40.62,1
-119.70,40.75,1
-118.78,40.87,1
-117.87,40.99,1
-116.95,41.11,1
-116.03,41.22,1
-115.11,41.32,1
-114.19,41.43,1
-113.27,41.52,1
-112.34,41.61,1
-111.41,41.70,1
-110.48,41.78,1
-109.55,41.86,1
-108.62,41.93,1
-107.69,42.00,1
-106.75,42.06,1
-105.81,42.12,1
-104.88,42.17,1
-103.94,42.22,1
-103.00,42.26,1
-102.06,42.30,1
-101.12,42.34,1
-100.18,42.37,1
-99.24,42.39,1
-98.30,42.41,1
-97.36,42.42,1
-96.41,42.43,1
-95.47,42.44,1
-94.53,42.44,1
-93.59,42.43,1
-92.65,42.42,1
-91.70,42.41,1
-90.76,42.39,1
-89.82,42.37,1
-88.88,42.34,1
-87.94,42.30,1
-87.00,42.26,1
-86.06,42.22,1
-85.12,42.17,1
-84.19,42.12,1
-83.25,42.06,0
-82.32,42.00,0
-81.38,41.93,1
-80.45,41.86,1
-79.52,41.78,1
-78.59,41.70,1
-77.66,41.61,1
-76.74,41.52,1
-75.81,41.43,1
-74.89,41.32,1
-73.97,41.22,1
-73.05,41.11,1
-72.13,40.99,0
-71.22,40.87,0
-70.31,40.75,0
-69.39,40.62,0
-68.49,40.48,0
-67.58,40.35,0
-66.68,40.20,0
-65.78,40.05,0
-64.88,39.90,0
-63.98,39.74,0
-63.09,39.58,0
-62.20,39.41,0
-61.32,39.24,0
-60.43,39.07,0
-59.55,38.88,0
-58.67,38.70,0
-141.91,36.79,0
-141.06,37.03,0
-140.22,37.27,0
-139.37,37.50,0
-138.52,37.73,0
-137.66,37.95,0
-136.80,38.17,0
-135.94,38.38,0
-135.07,38.59,0
-134.20,38.80,0
-133.33,39.00,0
-132.45,39.19,0
-131.57,39.38,0
-130.69,39.57,0
-129.80,39.75,0
-128.91,39.93,0
-128.02,40.10,0
-127.12,40.27,0
-126.23,40.43,0
-125.33,40.59,0
-124.42,40.74,1
-123.52,40.89,1
-122.61,41.03,1
-121.70,41.17,1
-120.78,41.31,1
-119.87,41.44,1
-118.95,41.56,1
-118.03,41.68,1
-117.10,41.80,1
-116.18,41.91,1
-115.25,42.02,1
-114.32,42.12,1
-113.39,42.21,1
-112.46,42.31,1
-111.53,42.39,1
-110.59,42.47,1
-109.65,42.55,1
-108.71,42.62,1
-107.77,42.69,1
-106.83,42.75,1
-105.89,42.81,1
-104.95,42.87,1
-104.00,42.91,1
-103.06,42.96,1
-102.11,43.00,1
-101.16,43.03,1
-100.22,43.06,1
-99.27,43.08,1
-98.32,43.10,1
-97.37,43.12,1
-96.42,43.13,1
-95.48,43.13,1
-94.53,43.13,1
-93.58,43.13,1
-92.63,43.12,1
-91.68,43.10,1
-90.73,43.08,1
-89.78,43.06,1
-88.84,43.03,1
-87.89,43.00,1
-86.94,42.96,1
-86.00,42.91,1
-85.05,42.87,1
-84.11,42.81,1
-83.17,42.75,1
-82.23,42.69,0
-81.29,42.62,0
-80.35,42.55,0
-79.41,42.47,1
-78.48,42.39,1
-77.54,42.31,1
-76.61,42.21,1
-75.68,42.12,1
-74.75,42.02,1
-73.82,41.91,1
-72.90,41.80,1
-71.98,41.68,1
-71.05,41.56,0
-70.14,41.44,0
-69.22,41.31,0
-68.31,41.17,0
-67.39,41.03,0
-66.49,40.89,0
-65.58,40.74,0
-64.68,40.59,0
-63.77,40.43,0
-62.88,40.27,0
-61.98,40.10,0
-61.09,39.93,0
-60.20,39.75,0
-59.31,39.57,0
-58.43,39.38,0
-142.21,37.47,0
-141.36,37.71,0
-140.51,37.94,0
-139.66,38.17,0
-138.80,38.40,0
-137.94,38.63,0
-137.08,38.84,0
-136.21,39.06,0
-135.34,39.27,0
-134.46,39.47,0
-133.58,39.67,0
-132.70,39.87,0
-131.82,40.06,0
-130.93,40.25,0
-130.04,40.43,0
-129.14,40.61,0
-128.24,40.78,0
-127.34,40.95,0
-126.44,41.11,0
-125.53,41.27,0
-124.62,41.42,0
-123.71,41.57,1
-122.80,41.72,1
-121.88,41.86,1
-120.96,41.99,1
-120.04,42.12,1
-119.11,42.25,1
-118.19,42.37,1
-117.26,42.49,1
-116.33,42.60,1
-115.39,42.70,1
-114.46,42.80,1
-113.52,42.90,1
-112.58,42.99,1
-111.64,43.08,1
-110.70,43.16,1
-109.75,43.24,1
-108.81,43.31,1
-107.86,43.38,1
-106.92,43.44,1
-105.97,43.50,1
-105.02,43.56,1
-104.07,43.61,1
-103.11,43.65,1
-102.16,43.69,1
-101.21,43.72,1
-100.25,43.75,1
-99.30,43.78,1
-98.34,43.79,1
-97.39,43.81,1
-96.43,43.82,1
-95.48,43.82,1
-94.52,43.82,1
-93.57,43.82,1
-92.61,43.81,1
-91.66,43.79,1
-90.70,43.78,1
-89.75,43.75,1
-88.79,43.72,1
-87.84,43.69,1
-86.89,43.65,1
-85.94,43.61,1
-84.98,43.56,1
-84.03,43.50,1
-83.09,43.44,1
-82.14,43.38,0
-81.19,43.31,0
-80.25,43.24,0
-79.30,43.16,1
-78.36,43.08,1
-77.42,42.99,1
-76.48,42.90,1
-75.54,42.81,1
-74.61,42.70,1
-73.68,42.60,1
-72.75,42.49,1
-71.82,42.37,1
-70.89,42.25,0
-69.96,42.12,0
-69.04,41.99,0
-68.12,41.86,0
-67.21,41.72,0
-66.29,41.57,0
-65.38,41.42,0
-64.47,41.27,0
-63.56,41.11,0
-62.66,40.95,0
-61.76,40.78,0
-60.86,40.61,0
-59.97,40.43,0
-59.07,40.25,0
-58.19,40.06,0
-142.52,38.13,0
-141.67,38.38,0
-140.81,38.61,0
-139.95,38.85,0
-139.09,39.07,0
-138.23,39.30,0
-137.36,39.52,0
-136.48,39.73,0
-135.61,39.94,0
-134.73,40.15,0
-133.84,40.35,0
-132.96,40.55,0
-132.06,40.74,0
-131.17,40.93,0
-130.27,41.11,0
-129.37,41.29,0
-128.47,41.46,0
-127.56,41.63,0
-126.65,41.79,0
-125.74,41.95,0
-124.83,42.11,0
-123.91,42.26,1
-122.99,42.40,1
-122.06,42.54,1
-121.14,42.68,1
-120.21,42.81,1
-119.28,42.93,1
-118.35,43.05,1
-117.41,43.17,1
-116.47,43.28,1
-115.53,43.39,1
-114.59,43.49,1
-113.65,43.59,1
-112.70,43.68,1
-111.76,43.77,1
-110.81,43.85,1
-109.86,43.93,1
-108.91,44.00,1
-107.95,44.07,1
-107.00,44.13,1
-106.04,44.19,1
-105.09,44.24,1
-104.13,44.29,1
-103.17,44.34,1
-102.21,44.38,1
-101.25,44.41,1
-100.29,44.44,1
-99.33,44.46,1
-98.37,44.48,1
-97.41,44.50,1
-96.44,44.51,1
-95.48,44.51,1
-94.52,44.51,1
-93.56,44.51,1
-92.59,44.50,1
-91.63,44.48,1
-90.67,44.46,1
-89.71,44.44,1
-88.75,44.41,1
-87.79,44.38,1
-86.83,44.34,1
-85.87,44.29,1
-84.91,44.24,1
-83.96,44.19,1
-83.00,44.13,1
-82.05,44.07,0
-81.09,44.00,0
-80.14,43.93,0
-79.19,43.85,0
-78.24,43.77,0
-77.30,43.68,0
-76.35,43.59,1
-75.41,43.49,1
-74.47,43.39,1
-73.53,43.28,1
-72.59,43.17,1
-71.65,43.05,1
-70.72,42.93,0
-69.79,42.81,0
-68.86,42.68,0
-67.94,42.54,0
-67.01,42.40,0
-66.09,42.26,0
-65.17,42.11,0
-64.26,41.95,0
-63.35,41.79,0
-62.44,41.63,0
-61.53,41.46,0
-60.63,41.29,0
-59.73,41.11,0
-58.83,40.93,0
-57.94,40.74,0
-142.83,38.80,0
-141.98,39.04,0
-141.12,39.28,0
-140.25,39.52,0
-139.39,39.74,0
-138.51,39.97,0
-137.64,40.19,0
-136.76,40.40,0
-135.88,40.62,0
-134.99,40.82,0
-134.11,41.02,0
-133.21,41.22,0
-132.32,41.41,0
-131.42,41.60,0
-130.51,41.78,0
-129.61,41.96,0
-128.70,42.14,0
-127.79,42.31,0
-126.87,42.47,0
-125.95,42.63,0
-125.03,42.78,0
-124.11,42.93,1
-123.18,43.08,1
-122.25,43.22,1
-121.32,43.36,1
-120.39,43.49,1
-119.45,43.61,1
-118.51,43.73,1
-117.57,43.85,1
-116.62,43.96,1
-115.68,44.07,1
-114.73,44.17,1
-113.78,44.27,1
-112.83,44.36,1
-111.88,44.45,1
-110.92,44.53,1
